transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,month,sales
1252,2023-08-12,18:15:12,2,1,Brooklyn,25,4.5,Tea,Herbal tea,Peppermint Fresh Lg,August,9.0
1253,2023-11-04,14:59:38,3,9,Upper East Side,67,2.45,Bakery,Scone,Oatmeal Scone,November,7.3500000000000005
1254,2023-12-24,20:09:11,3,4,Queens,64,2.08,Bakery,Scone,Oatmeal Scone,December,6.24
1255,2023-03-12,19:34:32,3,10,Upper East Side,94,3.49,Tea,Green tea,Sencha Lg,March,10.47
1256,2023-11-19,15:19:32,1,4,Brooklyn,20,4.95,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,November,4.95
1257,2023-06-30,19:59:43,3,8,Upper East Side,65,4.31,Tea,Brewed Chai tea,Classic Chai Sm,June,12.93
1258,2023-02-17,18:59:28,1,2,Brooklyn,76,2.16,Coffee,Drip coffee,Old Time Diner Blend Sm,February,2.16
1259,2023-08-08,07:45:37,3,4,Lower Manhattan,16,2.62,Tea,Brewed Chai tea,Classic Chai Sm,August,7.86
1260,2023-09-28,10:13:52,2,9,Brooklyn,75,4.12,Tea,Brewed Chai tea,Classic Chai Sm,September,8.24
1261,2023-12-02,15:21:41,1,4,Lower Manhattan,62,3.02,Bakery,Croissant,Butter Croissant,December,3.02
1262,2023-01-30,17:29:38,2,5,Queens,13,4.48,Tea,Brewed Chai tea,Classic Chai Sm,January,8.96
1263,2023-05-13,07:14:08,1,6,Lower Manhattan,62,4.57,Coffee,Gourmet brewed coffee,French Roast Rg,May,4.57
1264,2023-02-16,16:14:01,1,2,Midtown,71,2.54,Tea,Green tea,Jasmine Green Sm,February,2.54
1265,2023-04-03,10:22:57,3,9,Upper East Side,77,2.92,Bakery,Scone,Oatmeal Scone,April,8.76
1266,2023-01-26,14:55:59,3,1,Queens,71,3.2,Bakery,Croissant,Butter Croissant,January,9.600000000000001
1267,2023-06-01,12:35:35,2,3,Brooklyn,38,3.78,Tea,Herbal tea,Peppermint Fresh Lg,June,7.56
1268,2023-02-27,18:20:17,2,6,Lower Manhattan,49,2.91,Tea,Brewed Chai tea,Classic Chai Sm,February,5.82
1269,2023-04-22,16:57:00,1,7,Upper East Side,57,4.46,Tea,Green tea,Jasmine Green Sm,April,4.46
1270,2023-09-18,12:05:32,1,3,Queens,25,2.04,Bakery,Muffin,Chocolate Chip Muffin,September,2.04
1271,2023-06-06,07:54:45,3,4,Brooklyn,85,4.83,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,14.49
1272,2023-06-17,15:28:35,2,2,Lower Manhattan,24,3.14,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,June,6.28
1273,2023-05-18,08:14:31,2,6,Midtown,13,2.06,Coffee,Barista Espresso,Cappuccino Sm,May,4.12
1274,2023-07-24,06:14:15,3,8,Midtown,94,4.38,Coffee,Drip coffee,Old Time Diner Blend Sm,July,13.14
1275,2023-04-28,08:30:41,3,10,Upper East Side,77,3.34,Bakery,Scone,Oatmeal Scone,April,10.02
1276,2023-08-11,15:12:27,3,10,Upper East Side,39,3.92,Tea,Herbal tea,Peppermint Fresh Lg,August,11.76
1277,2023-02-13,14:29:11,3,10,Upper East Side,26,3.12,Tea,Herbal tea,Peppermint Fresh Lg,February,9.36
1278,2023-09-11,16:49:01,3,3,Midtown,54,3.38,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,10.14
1279,2023-11-18,10:58:00,2,5,Midtown,36,2.81,Tea,Brewed Chai tea,Classic Chai Sm,November,5.62
1280,2023-11-04,10:39:52,1,7,Queens,61,3.26,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,November,3.26
1281,2023-08-09,13:52:36,1,5,Brooklyn,79,4.89,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,August,4.89
1282,2023-06-26,20:02:35,3,3,Queens,17,4.07,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,June,12.21
1283,2023-12-23,07:51:32,3,2,Lower Manhattan,12,4.0,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,12.0
1284,2023-10-17,08:02:40,3,3,Lower Manhattan,64,4.83,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,14.49
1285,2023-02-26,09:50:46,2,6,Queens,12,3.31,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,6.62
1286,2023-03-21,09:36:29,2,1,Queens,69,2.79,Coffee,Gourmet brewed coffee,Ethiopia Rg,March,5.58
1287,2023-04-10,06:33:04,3,5,Queens,13,4.3,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,12.899999999999999
1288,2023-09-17,16:13:50,3,3,Lower Manhattan,19,3.04,Coffee,Barista Espresso,Flat White Lg,September,9.120000000000001
1289,2023-08-30,20:49:51,1,3,Upper East Side,13,2.54,Bakery,Croissant,Almond Croissant,August,2.54
1290,2023-10-22,19:59:41,1,7,Upper East Side,10,4.64,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,4.64
1291,2023-04-02,19:01:56,2,6,Lower Manhattan,56,2.07,Bakery,Croissant,Butter Croissant,April,4.14
1292,2023-08-28,13:50:25,3,7,Upper East Side,34,2.67,Bakery,Scone,Blueberry Scone,August,8.01
1293,2023-03-06,10:04:04,3,8,Midtown,81,4.38,Tea,Herbal tea,Chamomile Calm Sm,March,13.14
1294,2023-04-22,15:13:09,3,9,Upper East Side,77,4.9,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,14.700000000000001
1295,2023-10-23,10:42:14,3,2,Queens,13,4.78,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,14.34
1296,2023-05-21,12:52:05,3,9,Midtown,29,4.22,Coffee,Barista Espresso,Cappuccino Sm,May,12.66
1297,2023-06-17,16:28:39,3,7,Brooklyn,65,4.65,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,June,13.950000000000001
1298,2023-10-25,11:28:50,3,8,Brooklyn,24,3.3,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,October,9.899999999999999
1299,2023-01-04,10:48:49,2,3,Lower Manhattan,72,2.87,Bakery,Scone,Oatmeal Scone,January,5.74
1300,2023-02-07,10:41:55,2,7,Upper East Side,17,4.94,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,9.88
1301,2023-07-12,14:00:02,1,9,Brooklyn,27,2.58,Bakery,Croissant,Butter Croissant,July,2.58
1302,2023-10-26,12:23:47,3,7,Upper East Side,52,4.66,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,October,13.98
1303,2023-01-25,07:50:00,1,8,Upper East Side,19,2.68,Tea,Green tea,Jasmine Green Sm,January,2.68
1304,2023-11-30,19:38:36,1,8,Queens,20,3.91,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,3.91
1305,2023-07-25,06:19:02,1,9,Upper East Side,70,2.74,Tea,Green tea,Jasmine Green Sm,July,2.74
1306,2023-12-28,14:00:05,2,2,Brooklyn,61,2.69,Coffee,Drip coffee,Morning Classic Lg,December,5.38
1307,2023-07-12,11:39:22,3,10,Lower Manhattan,76,3.63,Tea,Brewed Chai tea,Classic Chai Sm,July,10.89
1308,2023-02-06,08:09:24,3,6,Midtown,34,4.32,Tea,Green tea,Jasmine Green Sm,February,12.96
1309,2023-04-18,14:52:37,3,3,Midtown,10,3.95,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,April,11.850000000000001
1310,2023-12-06,17:00:51,1,5,Midtown,48,3.18,Bakery,Scone,Blueberry Scone,December,3.18
1311,2023-04-25,13:24:01,1,6,Lower Manhattan,13,4.7,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,4.7
1312,2023-11-06,09:24:51,1,2,Midtown,37,4.75,Coffee,Drip coffee,Light Roast Sm,November,4.75
1313,2023-01-03,07:35:07,3,5,Lower Manhattan,30,4.04,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,12.120000000000001
1314,2023-02-17,06:54:40,1,8,Lower Manhattan,58,2.7,Tea,Brewed Chai tea,Classic Chai Sm,February,2.7
1315,2023-02-26,08:11:02,2,10,Queens,96,3.19,Coffee,Drip coffee,Old Time Diner Blend Sm,February,6.38
1316,2023-12-31,12:05:20,1,3,Lower Manhattan,37,3.63,Coffee,Barista Espresso,Mocha Rg,December,3.63
1317,2023-03-12,08:34:19,3,9,Midtown,71,3.32,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,March,9.959999999999999
1318,2023-06-18,10:38:38,1,9,Brooklyn,90,3.14,Bakery,Scone,Blueberry Scone,June,3.14
1319,2023-08-01,14:56:03,3,6,Midtown,48,3.46,Bakery,Croissant,Butter Croissant,August,10.379999999999999
1320,2023-03-09,10:54:19,2,1,Upper East Side,51,4.06,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,8.12
1321,2023-04-01,09:11:25,1,6,Lower Manhattan,84,2.34,Bakery,Muffin,Chocolate Chip Muffin,April,2.34
1322,2023-07-31,18:56:10,2,10,Upper East Side,21,2.73,Bakery,Scone,Oatmeal Scone,July,5.46
1323,2023-05-27,07:45:56,1,6,Lower Manhattan,36,2.86,Tea,Green tea,Jasmine Green Sm,May,2.86
1324,2023-12-03,07:29:06,3,4,Upper East Side,66,3.63,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,December,10.89
1325,2023-10-21,15:34:40,1,6,Queens,80,3.81,Tea,Herbal tea,Peppermint Fresh Lg,October,3.81
1326,2023-03-10,09:00:52,2,5,Midtown,44,4.84,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,9.68
1327,2023-08-01,19:56:24,1,4,Brooklyn,46,2.81,Bakery,Scone,Oatmeal Scone,August,2.81
1328,2023-09-24,09:07:17,2,9,Lower Manhattan,91,3.87,Coffee,Drip coffee,Old Time Diner Blend Sm,September,7.74
1329,2023-06-12,14:22:11,2,4,Midtown,55,3.94,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,7.88
1330,2023-01-11,14:57:19,2,8,Queens,34,3.75,Coffee,Barista Espresso,Cappuccino Sm,January,7.5
1331,2023-08-24,16:05:28,2,4,Brooklyn,36,2.01,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,August,4.02
1332,2023-02-20,17:39:00,1,3,Queens,97,2.31,Bakery,Scone,Blueberry Scone,February,2.31
1333,2023-02-17,12:49:12,1,6,Upper East Side,72,2.83,Coffee,Drip coffee,Old Time Diner Blend Sm,February,2.83
1334,2023-10-30,18:18:56,2,6,Brooklyn,47,2.31,Bakery,Muffin,Chocolate Chip Muffin,October,4.62
1335,2023-12-16,20:32:13,1,6,Upper East Side,86,2.64,Tea,Green tea,Jasmine Green Sm,December,2.64
1336,2023-06-15,07:31:05,3,3,Midtown,97,3.92,Tea,Herbal tea,Chamomile Calm Sm,June,11.76
1337,2023-11-06,18:12:27,2,8,Brooklyn,64,3.45,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,6.9
1338,2023-01-11,20:28:16,1,9,Upper East Side,44,3.74,Tea,Green tea,Jasmine Green Sm,January,3.74
1339,2023-05-29,06:30:04,2,2,Queens,47,3.48,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,May,6.96
1340,2023-04-21,11:06:49,1,6,Queens,60,2.66,Bakery,Croissant,Butter Croissant,April,2.66
1341,2023-02-02,19:49:37,2,1,Upper East Side,18,3.84,Tea,Green tea,Sencha Lg,February,7.68
1342,2023-02-01,07:49:13,2,7,Queens,77,2.25,Bakery,Muffin,Chocolate Chip Muffin,February,4.5
1343,2023-11-24,19:18:03,2,1,Upper East Side,55,2.84,Tea,Brewed Chai tea,Classic Chai Sm,November,5.68
1344,2023-07-29,12:15:42,1,2,Brooklyn,77,3.99,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,3.99
1345,2023-10-14,07:47:20,1,10,Queens,51,2.82,Tea,Herbal tea,Chamomile Calm Sm,October,2.82
1346,2023-11-06,07:52:57,1,10,Brooklyn,66,3.23,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,November,3.23
1347,2023-09-07,12:25:45,1,5,Upper East Side,91,2.34,Bakery,Croissant,Butter Croissant,September,2.34
1348,2023-02-19,07:18:54,3,9,Midtown,48,4.09,Tea,Green tea,Jasmine Green Sm,February,12.27
1349,2023-10-08,15:23:44,3,7,Upper East Side,10,3.59,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,10.77
1350,2023-06-30,19:40:59,3,5,Upper East Side,58,4.0,Tea,Green tea,Sencha Lg,June,12.0
1351,2023-04-29,15:19:01,3,4,Upper East Side,27,4.23,Coffee,Drip coffee,Old Time Diner Blend Sm,April,12.690000000000001
1352,2023-04-10,19:10:54,1,3,Lower Manhattan,28,2.9,Bakery,Scone,Oatmeal Scone,April,2.9
1353,2023-05-14,08:41:07,2,9,Upper East Side,17,4.85,Coffee,Gourmet brewed coffee,Ethiopia Rg,May,9.7
1354,2023-09-22,11:08:09,1,9,Upper East Side,22,2.96,Bakery,Croissant,Almond Croissant,September,2.96
1355,2023-04-01,08:49:32,1,6,Lower Manhattan,31,4.57,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,April,4.57
1356,2023-02-16,09:10:26,3,3,Brooklyn,87,4.82,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,February,14.46
1357,2023-08-28,08:30:28,1,9,Brooklyn,22,4.09,Tea,Green tea,Sencha Lg,August,4.09
1358,2023-02-28,17:49:57,1,4,Brooklyn,16,2.76,Bakery,Muffin,Chocolate Chip Muffin,February,2.76
1359,2023-01-15,20:01:52,1,10,Upper East Side,44,3.03,Tea,Green tea,Sencha Lg,January,3.03
1360,2023-02-13,13:49:30,3,9,Brooklyn,41,3.84,Coffee,Barista Espresso,Mocha Rg,February,11.52
1361,2023-12-11,13:36:26,3,2,Lower Manhattan,81,2.79,Coffee,Drip coffee,Light Roast Sm,December,8.370000000000001
1362,2023-04-29,18:57:42,3,5,Upper East Side,100,2.8,Bakery,Scone,Oatmeal Scone,April,8.399999999999999
1363,2023-11-08,09:35:02,1,3,Brooklyn,67,3.24,Tea,Herbal tea,Chamomile Calm Sm,November,3.24
1364,2023-02-09,10:04:03,2,1,Lower Manhattan,34,4.53,Coffee,Barista Espresso,Latte Rg,February,9.06
1365,2023-04-07,17:32:35,1,8,Midtown,12,2.74,Tea,Brewed Chai tea,Classic Chai Sm,April,2.74
1366,2023-03-01,08:37:39,3,3,Brooklyn,73,3.45,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,10.350000000000001
1367,2023-09-29,15:39:29,1,1,Lower Manhattan,76,2.06,Bakery,Scone,Oatmeal Scone,September,2.06
1368,2023-12-14,20:23:12,1,8,Midtown,95,4.69,Coffee,Barista Espresso,Mocha Rg,December,4.69
1369,2023-12-15,16:37:27,3,8,Queens,83,3.29,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,December,9.870000000000001
1370,2023-07-18,11:25:52,2,1,Brooklyn,32,2.43,Coffee,Gourmet brewed coffee,House Blend Lg,July,4.86
1371,2023-01-31,06:09:02,1,9,Midtown,51,2.52,Bakery,Croissant,Almond Croissant,January,2.52
1372,2023-01-20,14:11:57,1,9,Queens,63,2.99,Tea,Herbal tea,Chamomile Calm Sm,January,2.99
1373,2023-05-30,09:18:21,1,3,Brooklyn,55,4.27,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,4.27
1374,2023-05-20,10:07:42,1,5,Brooklyn,17,2.49,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,May,2.49
1375,2023-10-07,14:32:29,3,2,Brooklyn,39,3.33,Coffee,Gourmet brewed coffee,Ethiopia Rg,October,9.99
1376,2023-04-10,07:32:54,1,5,Queens,37,4.09,Tea,Green tea,Jasmine Green Sm,April,4.09
1377,2023-07-05,14:32:15,2,5,Brooklyn,63,2.76,Tea,Herbal tea,Peppermint Fresh Lg,July,5.52
1378,2023-12-09,11:53:21,2,9,Midtown,60,4.43,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,8.86
1379,2023-05-17,09:17:44,2,6,Lower Manhattan,16,4.83,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,May,9.66
1380,2023-09-14,17:02:48,3,9,Lower Manhattan,93,4.09,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,September,12.27
1381,2023-04-16,20:57:07,3,3,Brooklyn,72,3.5,Tea,Brewed Chai tea,Classic Chai Sm,April,10.5
1382,2023-02-24,20:11:11,1,4,Queens,73,4.69,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,February,4.69
1383,2023-11-18,09:23:57,3,4,Queens,80,2.98,Tea,Herbal tea,Chamomile Calm Sm,November,8.94
1384,2023-02-26,10:02:07,3,7,Upper East Side,86,2.18,Coffee,Barista Espresso,Latte Rg,February,6.540000000000001
1385,2023-11-02,13:32:38,1,9,Upper East Side,15,4.32,Coffee,Drip coffee,Morning Classic Lg,November,4.32
1386,2023-11-08,08:54:43,3,7,Upper East Side,94,4.8,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,November,14.399999999999999
1387,2023-11-23,19:47:12,3,8,Queens,15,4.1,Tea,Brewed Chai tea,Classic Chai Sm,November,12.299999999999999
1388,2023-03-20,17:36:48,2,4,Queens,60,4.93,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,March,9.86
1389,2023-07-06,12:35:33,3,10,Queens,63,3.98,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,July,11.94
1390,2023-12-10,07:49:18,3,8,Queens,65,3.02,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,December,9.06
1391,2023-05-20,20:51:27,1,8,Queens,21,2.82,Bakery,Croissant,Almond Croissant,May,2.82
1392,2023-02-28,19:04:10,1,4,Brooklyn,16,3.23,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,February,3.23
1393,2023-05-08,20:31:41,3,3,Queens,80,2.97,Bakery,Croissant,Almond Croissant,May,8.91
1394,2023-08-16,06:41:16,3,4,Midtown,94,2.93,Tea,Green tea,Sencha Lg,August,8.790000000000001
1395,2023-10-15,09:01:13,2,10,Lower Manhattan,18,3.01,Bakery,Scone,Blueberry Scone,October,6.02
1396,2023-12-19,07:42:55,2,10,Midtown,93,2.09,Bakery,Muffin,Chocolate Chip Muffin,December,4.18
1397,2023-09-01,19:35:43,3,3,Queens,47,4.47,Coffee,Drip coffee,Light Roast Sm,September,13.41
1398,2023-07-04,18:22:43,3,7,Lower Manhattan,26,2.64,Bakery,Muffin,Blueberry Muffin,July,7.92
1399,2023-10-20,07:05:12,3,1,Upper East Side,59,4.37,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,October,13.11
1400,2023-10-15,17:41:02,2,2,Lower Manhattan,63,4.56,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,9.12
1401,2023-02-05,16:36:12,3,10,Lower Manhattan,55,4.75,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,February,14.25
1402,2023-04-30,10:35:08,1,4,Lower Manhattan,31,3.05,Tea,Herbal tea,Chamomile Calm Sm,April,3.05
1403,2023-09-27,13:27:53,1,2,Midtown,87,3.54,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,3.54
1404,2023-08-13,07:07:09,2,10,Upper East Side,90,2.83,Bakery,Croissant,Almond Croissant,August,5.66
1405,2023-02-04,07:25:39,3,8,Midtown,62,2.52,Tea,Herbal tea,Chamomile Calm Sm,February,7.5600000000000005
1406,2023-03-25,10:24:09,3,7,Queens,33,2.05,Coffee,Barista Espresso,Flat White Lg,March,6.1499999999999995
1407,2023-08-20,12:23:55,3,5,Brooklyn,45,4.69,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,August,14.07
1408,2023-03-29,19:29:04,1,9,Lower Manhattan,77,3.06,Tea,Green tea,Jasmine Green Sm,March,3.06
1409,2023-08-28,07:45:01,2,8,Brooklyn,23,4.59,Coffee,Gourmet brewed coffee,Ethiopia Rg,August,9.18
1410,2023-01-03,12:45:35,2,9,Midtown,29,3.44,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,January,6.88
1411,2023-06-30,08:47:29,2,4,Midtown,18,3.76,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,7.52
1412,2023-08-22,16:11:11,2,7,Brooklyn,50,3.52,Coffee,Drip coffee,Light Roast Sm,August,7.04
1413,2023-04-05,18:08:45,3,8,Lower Manhattan,16,3.54,Tea,Green tea,Jasmine Green Sm,April,10.620000000000001
1414,2023-04-07,07:23:54,3,5,Brooklyn,78,4.34,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,13.02
1415,2023-07-26,14:27:43,1,1,Midtown,96,3.42,Bakery,Scone,Oatmeal Scone,July,3.42
1416,2023-05-03,16:10:27,3,2,Queens,33,2.52,Tea,Herbal tea,Chamomile Calm Sm,May,7.5600000000000005
1417,2023-11-03,19:35:45,2,2,Lower Manhattan,56,3.47,Tea,Herbal tea,Chamomile Calm Sm,November,6.94
1418,2023-07-28,19:27:15,2,7,Queens,65,2.64,Coffee,Drip coffee,Light Roast Sm,July,5.28
1419,2023-08-13,07:03:29,3,1,Brooklyn,45,2.9,Coffee,Barista Espresso,Latte Rg,August,8.7
1420,2023-12-11,13:34:10,1,1,Brooklyn,43,3.16,Bakery,Muffin,Blueberry Muffin,December,3.16
1421,2023-05-12,16:40:20,3,4,Midtown,46,3.57,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,May,10.709999999999999
1422,2023-11-18,07:44:51,1,8,Lower Manhattan,50,2.52,Bakery,Croissant,Butter Croissant,November,2.52
1423,2023-09-20,08:40:18,1,4,Queens,59,3.28,Bakery,Scone,Blueberry Scone,September,3.28
1424,2023-09-03,10:38:21,1,10,Lower Manhattan,24,3.6,Coffee,Gourmet brewed coffee,House Blend Lg,September,3.6
1425,2023-01-29,17:32:14,2,3,Upper East Side,84,3.11,Tea,Green tea,Sencha Lg,January,6.22
1426,2023-01-31,07:02:28,2,4,Brooklyn,97,4.26,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,8.52
1427,2023-06-16,10:23:45,1,7,Upper East Side,43,3.91,Tea,Green tea,Sencha Lg,June,3.91
1428,2023-12-31,15:43:21,1,4,Brooklyn,25,3.11,Bakery,Croissant,Butter Croissant,December,3.11
1429,2023-03-24,18:28:23,1,2,Midtown,96,2.98,Coffee,Drip coffee,Morning Classic Lg,March,2.98
1430,2023-09-25,08:14:20,1,6,Queens,57,3.35,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,September,3.35
1431,2023-10-29,07:31:25,2,9,Queens,48,3.56,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,7.12
1432,2023-10-09,06:43:06,1,10,Upper East Side,97,2.79,Bakery,Scone,Oatmeal Scone,October,2.79
1433,2023-08-17,17:07:02,2,4,Midtown,56,3.02,Tea,Herbal tea,Chamomile Calm Sm,August,6.04
1434,2023-02-21,19:55:37,3,7,Midtown,89,4.15,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,February,12.450000000000001
1435,2023-02-27,08:03:59,1,8,Brooklyn,76,2.01,Bakery,Croissant,Almond Croissant,February,2.01
1436,2023-02-02,06:51:13,1,7,Queens,44,2.18,Coffee,Drip coffee,Light Roast Sm,February,2.18
1437,2023-07-23,15:05:46,1,6,Midtown,53,3.45,Bakery,Muffin,Chocolate Chip Muffin,July,3.45
1438,2023-03-30,12:56:43,1,3,Midtown,36,4.22,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,4.22
1439,2023-09-17,07:07:18,2,3,Brooklyn,65,3.36,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,September,6.72
1440,2023-05-09,14:50:03,2,8,Queens,75,2.8,Tea,Green tea,Sencha Lg,May,5.6
1441,2023-09-17,12:46:26,3,3,Midtown,97,3.1,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,September,9.3
1442,2023-01-11,12:26:05,3,9,Lower Manhattan,37,4.15,Tea,Brewed Chai tea,Classic Chai Sm,January,12.450000000000001
1443,2023-08-26,15:11:45,1,10,Lower Manhattan,25,2.71,Bakery,Croissant,Butter Croissant,August,2.71
1444,2023-07-31,07:19:32,3,1,Brooklyn,60,3.12,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,July,9.36
1445,2023-01-09,07:08:01,3,5,Queens,43,3.12,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,January,9.36
1446,2023-03-22,16:29:18,2,4,Queens,59,2.71,Bakery,Muffin,Chocolate Chip Muffin,March,5.42
1447,2023-07-09,17:44:20,2,7,Brooklyn,67,3.57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,July,7.14
1448,2023-05-28,19:57:11,2,3,Queens,61,4.19,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,May,8.38
1449,2023-06-22,16:27:20,1,6,Brooklyn,28,4.06,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,June,4.06
1450,2023-01-21,09:35:07,3,6,Midtown,42,2.62,Bakery,Scone,Blueberry Scone,January,7.86
1451,2023-11-13,18:03:12,2,9,Midtown,54,3.4,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,November,6.8
1452,2023-12-20,08:26:02,1,5,Brooklyn,18,2.29,Coffee,Barista Espresso,Flat White Lg,December,2.29
1453,2023-08-24,17:52:50,2,9,Brooklyn,17,3.79,Coffee,Drip coffee,Old Time Diner Blend Sm,August,7.58
1454,2023-04-12,09:19:32,2,1,Midtown,85,3.02,Bakery,Croissant,Almond Croissant,April,6.04
1455,2023-03-04,18:52:11,2,6,Lower Manhattan,69,3.22,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,March,6.44
1456,2023-05-19,19:52:31,2,10,Queens,77,3.58,Tea,Herbal tea,Peppermint Fresh Lg,May,7.16
1457,2023-12-20,14:09:57,2,4,Brooklyn,82,2.66,Coffee,Gourmet brewed coffee,Ethiopia Rg,December,5.32
1458,2023-03-01,07:17:02,1,9,Queens,28,2.66,Coffee,Drip coffee,Light Roast Sm,March,2.66
1459,2023-02-23,17:35:45,1,2,Lower Manhattan,83,3.9,Tea,Green tea,Sencha Lg,February,3.9
1460,2023-10-27,19:11:48,2,9,Midtown,71,4.66,Drinking Chocolate,Hot chocolate,Classic Cocoa Sm,October,9.32
1461,2023-10-28,11:29:36,3,8,Brooklyn,12,4.31,Coffee,Barista Espresso,Flat White Lg,October,12.93
1462,2023-06-21,11:44:01,2,7,Midtown,40,3.04,Tea,Green tea,Jasmine Green Sm,June,6.08
1463,2023-04-10,20:02:00,3,7,Upper East Side,16,4.77,Drinking Chocolate,Hot chocolate,Mint Cocoa Rg,April,14.309999999999999
1464,2023-02-19,20:50:17,2,7,Lower Manhattan,35,2.78,Bakery,Croissant,Almond Croissant,February,5.56
1465,2023-07-06,07:11:51,3,2,Midtown,16,2.36,Bakery,Scone,Blueberry Scone,July,7.08
1466,2023-07-11,14:05:38,1,6,Upper East Side,89,2.84,Tea,Brewed Chai tea,Classic Chai Sm,July,2.84
1467,2023-01-11,14:42:18,1,5,Brooklyn,88,2.72,Bakery,Scone,Blueberry Scone,January,2.72
1468,2023-10-18,18:23:54,2,7,Lower Manhattan,58,2.36,Bakery,Muffin,Chocolate Chip Muffin,October,4.72
1469,2023-06-30,14:09:38,1,1,Brooklyn,96,3.02,Bakery,Scone,Oatmeal Scone,June,3.02
1470,2023-02-17,17:38:41,1,1,Midtown,83,4.3,Coffee,Gourmet brewed coffee,House Blend Lg,February,4.3
1471,2023-03-08,15:14:24,1,2,Brooklyn,37,2.64,Bakery,Scone,Blueberry Scone,March,2.64
1472,2023-04-15,11:45:51,3,4,Queens,17,4.33,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,April,12.99
